,file_date,phu_name,phu_num,active_cases,resolved_cases,deaths,confirmed
7759,2020-11-15,GREY BRUCE,2233.0,28.0,173.0,0.0,8.0
7760,2020-11-15,HALDIMAND-NORFOLK,2234.0,27.0,506.0,37.0,1.0
7761,2020-11-15,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,6.0,242.0,21.0,3.0
7762,2020-11-15,HALTON REGION,2236.0,471.0,2240.0,45.0,57.0
7763,2020-11-15,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,11.0,76.0,5.0,0.0
7764,2020-11-15,HURON PERTH,5183.0,70.0,162.0,9.0,1.0
7765,2020-11-15,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,33.0,183.0,0.0,3.0
7766,2020-11-15,LAMBTON COUNTY,2242.0,8.0,353.0,25.0,1.0
7767,2020-11-15,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,14.0,407.0,53.0,0.0
7768,2020-11-15,MIDDLESEX-LONDON,2244.0,143.0,1154.0,63.0,5.0
7769,2020-11-15,NIAGARA REGION,2246.0,186.0,1552.0,80.0,21.0
7770,2020-11-15,NORTH BAY PARRY SOUND DISTRICT,2247.0,4.0,49.0,1.0,0.0
7771,2020-11-15,NORTHWESTERN,2249.0,7.0,79.0,0.0,0.0
7772,2020-11-15,OXFORD ELGIN-ST.THOMAS,4913.0,57.0,374.0,5.0,11.0
7773,2020-11-15,PEEL REGION,2253.0,3521.0,15027.0,334.0,335.0
7774,2020-11-15,PETERBOROUGH COUNTY-CITY,2255.0,17.0,151.0,4.0,2.0
7775,2020-11-15,PORCUPINE,2256.0,2.0,92.0,9.0,0.0
7776,2020-11-15,RENFREW COUNTY AND DISTRICT,2257.0,9.0,106.0,1.0,0.0
7777,2020-11-15,SIMCOE MUSKOKA DISTRICT,2260.0,175.0,1480.0,48.0,24.0
7778,2020-11-15,SUDBURY AND DISTRICT,2261.0,69.0,136.0,2.0,1.0
7779,2020-11-15,THUNDER BAY DISTRICT,2262.0,34.0,117.0,1.0,11.0
7780,2020-11-15,TIMISKAMING,2263.0,0.0,17.0,0.0,0.0
7781,2020-11-15,TORONTO,3895.0,4221.0,27155.0,1438.0,483.0
7782,2020-11-15,WATERLOO REGION,2265.0,329.0,2224.0,121.0,53.0
7783,2020-11-15,WELLINGTON-DUFFERIN-GUELPH,2266.0,105.0,900.0,37.0,17.0
7784,2020-11-15,WINDSOR-ESSEX COUNTY,2268.0,183.0,2813.0,77.0,14.0
7785,2020-11-15,YORK REGION,2270.0,1214.0,6927.0,296.0,126.0
7786,2020-11-16,ALGOMA DISTRICT,2226.0,6.0,52.0,0.0,0.0
7787,2020-11-16,BRANT COUNTY,2227.0,66.0,396.0,6.0,9.0
7788,2020-11-16,CHATHAM-KENT,2240.0,32.0,422.0,3.0,2.0
7789,2020-11-16,CITY OF HAMILTON,2237.0,365.0,2003.0,67.0,38.0
7790,2020-11-16,CITY OF OTTAWA,2251.0,504.0,7092.0,359.0,10.0
7791,2020-11-16,DURHAM REGION,2230.0,364.0,3152.0,183.0,59.0
7792,2020-11-16,EASTERN ONTARIO,2258.0,89.0,619.0,35.0,1.0
7793,2020-11-16,GREY BRUCE,2233.0,38.0,173.0,0.0,4.0
7794,2020-11-16,HALDIMAND-NORFOLK,2234.0,32.0,508.0,37.0,6.0
7795,2020-11-16,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,6.0,244.0,21.0,0.0
7796,2020-11-16,HALTON REGION,2236.0,486.0,2271.0,45.0,58.0
7797,2020-11-16,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,13.0,77.0,5.0,0.0
7798,2020-11-16,HURON PERTH,5183.0,73.0,163.0,9.0,1.0
7799,2020-11-16,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,35.0,184.0,0.0,6.0
7800,2020-11-16,LAMBTON COUNTY,2242.0,8.0,354.0,25.0,4.0
7801,2020-11-16,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,14.0,408.0,53.0,1.0
7802,2020-11-16,MIDDLESEX-LONDON,2244.0,127.0,1175.0,63.0,3.0
7803,2020-11-16,NIAGARA REGION,2246.0,179.0,1578.0,80.0,24.0
7804,2020-11-16,NORTH BAY PARRY SOUND DISTRICT,2247.0,4.0,49.0,1.0,2.0
7805,2020-11-16,NORTHWESTERN,2249.0,7.0,79.0,0.0,3.0
7806,2020-11-16,OXFORD ELGIN-ST.THOMAS,4913.0,65.0,376.0,5.0,9.0
7807,2020-11-16,PEEL REGION,2253.0,3652.0,15287.0,335.0,420.0
7808,2020-11-16,PETERBOROUGH COUNTY-CITY,2255.0,22.0,152.0,4.0,0.0
7809,2020-11-16,PORCUPINE,2256.0,3.0,92.0,9.0,0.0
7810,2020-11-16,RENFREW COUNTY AND DISTRICT,2257.0,15.0,106.0,1.0,0.0
7811,2020-11-16,SIMCOE MUSKOKA DISTRICT,2260.0,202.0,1488.0,48.0,26.0
7812,2020-11-16,SUDBURY AND DISTRICT,2261.0,62.0,144.0,2.0,1.0
7813,2020-11-16,THUNDER BAY DISTRICT,2262.0,36.0,119.0,1.0,18.0
7814,2020-11-16,TIMISKAMING,2263.0,1.0,17.0,0.0,0.0
7815,2020-11-16,TORONTO,3895.0,4422.0,27458.0,1442.0,399.0
7816,2020-11-16,WATERLOO REGION,2265.0,368.0,2252.0,121.0,53.0
7817,2020-11-16,WELLINGTON-DUFFERIN-GUELPH,2266.0,113.0,906.0,37.0,17.0
7818,2020-11-16,WINDSOR-ESSEX COUNTY,2268.0,195.0,2815.0,77.0,17.0
7819,2020-11-16,YORK REGION,2270.0,1226.0,7084.0,297.0,152.0
7820,2020-11-17,ALGOMA DISTRICT,2226.0,3.0,55.0,0.0,0.0
7821,2020-11-17,BRANT COUNTY,2227.0,64.0,407.0,6.0,3.0
7822,2020-11-17,CHATHAM-KENT,2240.0,31.0,429.0,3.0,1.0
7823,2020-11-17,CITY OF HAMILTON,2237.0,319.0,2068.0,67.0,31.0
7824,2020-11-17,CITY OF OTTAWA,2251.0,455.0,7150.0,361.0,39.0
7825,2020-11-17,DURHAM REGION,2230.0,378.0,3207.0,183.0,31.0
7826,2020-11-17,EASTERN ONTARIO,2258.0,81.0,632.0,35.0,6.0
7827,2020-11-17,GREY BRUCE,2233.0,37.0,176.0,0.0,7.0
7828,2020-11-17,HALDIMAND-NORFOLK,2234.0,31.0,509.0,37.0,2.0
7829,2020-11-17,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,7.0,246.0,21.0,0.0
7830,2020-11-17,HALTON REGION,2236.0,508.0,2307.0,45.0,42.0
7831,2020-11-17,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,12.0,77.0,5.0,2.0
7832,2020-11-17,HURON PERTH,5183.0,57.0,177.0,13.0,5.0
7833,2020-11-17,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,37.0,187.0,0.0,0.0
7834,2020-11-17,LAMBTON COUNTY,2242.0,7.0,355.0,25.0,0.0
7835,2020-11-17,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,14.0,409.0,53.0,1.0
7836,2020-11-17,MIDDLESEX-LONDON,2244.0,110.0,1195.0,63.0,20.0
7837,2020-11-17,NIAGARA REGION,2246.0,189.0,1595.0,80.0,19.0
7838,2020-11-17,NORTH BAY PARRY SOUND DISTRICT,2247.0,4.0,49.0,1.0,2.0
7839,2020-11-17,NORTHWESTERN,2249.0,7.0,79.0,0.0,1.0
7840,2020-11-17,OXFORD ELGIN-ST.THOMAS,4913.0,64.0,383.0,5.0,5.0
7841,2020-11-17,PEEL REGION,2253.0,3671.0,15524.0,335.0,383.0
7842,2020-11-17,PETERBOROUGH COUNTY-CITY,2255.0,23.0,152.0,4.0,1.0
7843,2020-11-17,PORCUPINE,2256.0,3.0,92.0,9.0,0.0
7844,2020-11-17,RENFREW COUNTY AND DISTRICT,2257.0,10.0,106.0,1.0,1.0
7845,2020-11-17,SIMCOE MUSKOKA DISTRICT,2260.0,197.0,1512.0,48.0,22.0
7846,2020-11-17,SUDBURY AND DISTRICT,2261.0,55.0,152.0,2.0,0.0
7847,2020-11-17,THUNDER BAY DISTRICT,2262.0,42.0,122.0,1.0,11.0
7848,2020-11-17,TIMISKAMING,2263.0,1.0,17.0,0.0,0.0
7849,2020-11-17,TORONTO,3895.0,4687.0,27758.0,1446.0,420.0
7850,2020-11-17,WATERLOO REGION,2265.0,363.0,2298.0,122.0,40.0
7851,2020-11-17,WELLINGTON-DUFFERIN-GUELPH,2266.0,122.0,919.0,37.0,18.0
7852,2020-11-17,WINDSOR-ESSEX COUNTY,2268.0,182.0,2843.0,78.0,20.0
7853,2020-11-17,YORK REGION,2270.0,1161.0,7243.0,297.0,126.0
7854,2020-11-18,ALGOMA DISTRICT,2226.0,3.0,55.0,0.0,0.0
7855,2020-11-18,BRANT COUNTY,2227.0,54.0,420.0,6.0,8.0
7856,2020-11-18,CHATHAM-KENT,2240.0,27.0,436.0,3.0,4.0
7857,2020-11-18,CITY OF HAMILTON,2237.0,308.0,2122.0,70.0,37.0
7858,2020-11-18,CITY OF OTTAWA,2251.0,403.0,7222.0,363.0,66.0
7859,2020-11-18,DURHAM REGION,2230.0,378.0,3247.0,183.0,84.0
7860,2020-11-18,EASTERN ONTARIO,2258.0,68.0,647.0,35.0,7.0
7861,2020-11-18,GREY BRUCE,2233.0,34.0,181.0,0.0,18.0
7862,2020-11-18,HALDIMAND-NORFOLK,2234.0,30.0,515.0,37.0,0.0
7863,2020-11-18,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,8.0,246.0,21.0,0.0
7864,2020-11-18,HALTON REGION,2236.0,524.0,2353.0,46.0,40.0
7865,2020-11-18,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,10.0,79.0,5.0,4.0
7866,2020-11-18,HURON PERTH,5183.0,57.0,178.0,13.0,9.0
7867,2020-11-18,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,37.0,190.0,0.0,2.0
7868,2020-11-18,LAMBTON COUNTY,2242.0,9.0,356.0,25.0,2.0
7869,2020-11-18,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,11.0,413.0,53.0,0.0
7870,2020-11-18,MIDDLESEX-LONDON,2244.0,92.0,1215.0,63.0,20.0
7871,2020-11-18,NIAGARA REGION,2246.0,153.0,1639.0,81.0,16.0
7872,2020-11-18,NORTH BAY PARRY SOUND DISTRICT,2247.0,6.0,49.0,1.0,2.0
7873,2020-11-18,NORTHWESTERN,2249.0,8.0,81.0,0.0,1.0
7874,2020-11-18,OXFORD ELGIN-ST.THOMAS,4913.0,72.0,389.0,5.0,10.0
7875,2020-11-18,PEEL REGION,2253.0,3749.0,15907.0,337.0,408.0
7876,2020-11-18,PETERBOROUGH COUNTY-CITY,2255.0,22.0,153.0,4.0,2.0
7877,2020-11-18,PORCUPINE,2256.0,4.0,92.0,9.0,1.0
7878,2020-11-18,RENFREW COUNTY AND DISTRICT,2257.0,8.0,108.0,1.0,2.0
7879,2020-11-18,SIMCOE MUSKOKA DISTRICT,2260.0,188.0,1546.0,48.0,27.0
7880,2020-11-18,SUDBURY AND DISTRICT,2261.0,47.0,161.0,2.0,1.0
7881,2020-11-18,THUNDER BAY DISTRICT,2262.0,55.0,129.0,1.0,7.0
7882,2020-11-18,TIMISKAMING,2263.0,1.0,17.0,0.0,0.0
7883,2020-11-18,TORONTO,3895.0,4613.0,28220.0,1468.0,451.0
7884,2020-11-18,WATERLOO REGION,2265.0,358.0,2357.0,122.0,28.0
7885,2020-11-18,WELLINGTON-DUFFERIN-GUELPH,2266.0,138.0,926.0,37.0,23.0
7886,2020-11-18,WINDSOR-ESSEX COUNTY,2268.0,176.0,2866.0,78.0,40.0
7887,2020-11-18,YORK REGION,2270.0,1171.0,7410.0,298.0,170.0
7888,2020-11-19,ALGOMA DISTRICT,2226.0,3.0,55.0,0.0,0.0
7889,2020-11-19,BRANT COUNTY,2227.0,53.0,427.0,6.0,19.0
7890,2020-11-19,CHATHAM-KENT,2240.0,26.0,439.0,3.0,0.0
7891,2020-11-19,CITY OF HAMILTON,2237.0,298.0,2167.0,72.0,59.0
7892,2020-11-19,CITY OF OTTAWA,2251.0,393.0,7269.0,363.0,53.0
7893,2020-11-19,DURHAM REGION,2230.0,402.0,3280.0,183.0,33.0
7894,2020-11-19,EASTERN ONTARIO,2258.0,65.0,658.0,35.0,2.0
7895,2020-11-19,GREY BRUCE,2233.0,42.0,183.0,0.0,9.0
7896,2020-11-19,HALDIMAND-NORFOLK,2234.0,27.0,520.0,37.0,4.0
7897,2020-11-19,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,10.0,246.0,21.0,3.0
7898,2020-11-19,HALTON REGION,2236.0,509.0,2402.0,47.0,51.0
7899,2020-11-19,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,12.0,79.0,5.0,1.0
7900,2020-11-19,HURON PERTH,5183.0,53.0,187.0,15.0,5.0
7901,2020-11-19,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,34.0,196.0,0.0,0.0
7902,2020-11-19,LAMBTON COUNTY,2242.0,10.0,357.0,25.0,4.0
7903,2020-11-19,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,10.0,414.0,53.0,1.0
7904,2020-11-19,MIDDLESEX-LONDON,2244.0,98.0,1228.0,63.0,27.0
7905,2020-11-19,NIAGARA REGION,2246.0,137.0,1675.0,82.0,34.0
7906,2020-11-19,NORTH BAY PARRY SOUND DISTRICT,2247.0,6.0,51.0,1.0,2.0
7907,2020-11-19,NORTHWESTERN,2249.0,9.0,81.0,0.0,2.0
7908,2020-11-19,OXFORD ELGIN-ST.THOMAS,4913.0,70.0,397.0,5.0,3.0
7909,2020-11-19,PEEL REGION,2253.0,3738.0,16279.0,337.0,426.0
7910,2020-11-19,PETERBOROUGH COUNTY-CITY,2255.0,23.0,153.0,4.0,6.0
7911,2020-11-19,PORCUPINE,2256.0,4.0,92.0,9.0,0.0
7912,2020-11-19,RENFREW COUNTY AND DISTRICT,2257.0,6.0,112.0,1.0,4.0
7913,2020-11-19,SIMCOE MUSKOKA DISTRICT,2260.0,183.0,1576.0,50.0,40.0
7914,2020-11-19,SUDBURY AND DISTRICT,2261.0,42.0,167.0,2.0,3.0
7915,2020-11-19,THUNDER BAY DISTRICT,2262.0,57.0,134.0,1.0,10.0
7916,2020-11-19,TIMISKAMING,2263.0,1.0,17.0,0.0,0.0
7917,2020-11-19,TORONTO,3895.0,4492.0,28668.0,1487.0,423.0
7918,2020-11-19,WATERLOO REGION,2265.0,345.0,2398.0,122.0,38.0
7919,2020-11-19,WELLINGTON-DUFFERIN-GUELPH,2266.0,135.0,940.0,37.0,31.0
7920,2020-11-19,WINDSOR-ESSEX COUNTY,2268.0,183.0,2883.0,78.0,51.0
7921,2020-11-19,YORK REGION,2270.0,1152.0,7571.0,299.0,159.0
7922,2020-11-20,ALGOMA DISTRICT,2226.0,2.0,56.0,0.0,0.0
7923,2020-11-20,BRANT COUNTY,2227.0,54.0,427.0,6.0,5.0
7924,2020-11-20,CHATHAM-KENT,2240.0,29.0,441.0,3.0,2.0
7925,2020-11-20,CITY OF HAMILTON,2237.0,290.0,2211.0,72.0,58.0
7926,2020-11-20,CITY OF OTTAWA,2251.0,413.0,7325.0,364.0,28.0
7927,2020-11-20,DURHAM REGION,2230.0,391.0,3337.0,183.0,58.0
7928,2020-11-20,EASTERN ONTARIO,2258.0,64.0,663.0,36.0,6.0
7929,2020-11-20,GREY BRUCE,2233.0,58.0,188.0,0.0,12.0
7930,2020-11-20,HALDIMAND-NORFOLK,2234.0,26.0,521.0,37.0,5.0
7931,2020-11-20,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,9.0,247.0,21.0,2.0
7932,2020-11-20,HALTON REGION,2236.0,495.0,2452.0,47.0,49.0
7933,2020-11-20,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,15.0,80.0,5.0,4.0
7934,2020-11-20,HURON PERTH,5183.0,47.0,200.0,14.0,4.0
7935,2020-11-20,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,30.0,200.0,0.0,2.0
7936,2020-11-20,LAMBTON COUNTY,2242.0,14.0,358.0,25.0,4.0
7937,2020-11-20,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,10.0,415.0,53.0,0.0
7938,2020-11-20,MIDDLESEX-LONDON,2244.0,118.0,1245.0,63.0,12.0
7939,2020-11-20,NIAGARA REGION,2246.0,133.0,1700.0,82.0,23.0
7940,2020-11-20,NORTH BAY PARRY SOUND DISTRICT,2247.0,10.0,51.0,1.0,1.0
7941,2020-11-20,NORTHWESTERN,2249.0,9.0,83.0,0.0,5.0
7942,2020-11-20,OXFORD ELGIN-ST.THOMAS,4913.0,66.0,406.0,5.0,9.0
7943,2020-11-20,PEEL REGION,2253.0,3771.0,16645.0,338.0,529.0
7944,2020-11-20,PETERBOROUGH COUNTY-CITY,2255.0,22.0,156.0,4.0,0.0
7945,2020-11-20,PORCUPINE,2256.0,4.0,92.0,9.0,1.0
7946,2020-11-20,RENFREW COUNTY AND DISTRICT,2257.0,7.0,115.0,1.0,3.0
7947,2020-11-20,SIMCOE MUSKOKA DISTRICT,2260.0,198.0,1594.0,50.0,24.0
7948,2020-11-20,SUDBURY AND DISTRICT,2261.0,35.0,174.0,2.0,0.0
7949,2020-11-20,THUNDER BAY DISTRICT,2262.0,60.0,137.0,1.0,8.0
7950,2020-11-20,TIMISKAMING,2263.0,2.0,17.0,0.0,0.0
7951,2020-11-20,TORONTO,3895.0,4398.0,29149.0,1493.0,526.0
7952,2020-11-20,WATERLOO REGION,2265.0,333.0,2438.0,122.0,49.0
7953,2020-11-20,WELLINGTON-DUFFERIN-GUELPH,2266.0,143.0,958.0,37.0,21.0
7954,2020-11-20,WINDSOR-ESSEX COUNTY,2268.0,212.0,2899.0,78.0,48.0
7955,2020-11-20,YORK REGION,2270.0,1155.0,7736.0,299.0,138.0
7956,2020-11-21,ALGOMA DISTRICT,2226.0,0.0,58.0,0.0,0.0
7957,2020-11-21,BRANT COUNTY,2227.0,73.0,431.0,6.0,12.0
7958,2020-11-21,CHATHAM-KENT,2240.0,27.0,443.0,3.0,3.0
7959,2020-11-21,CITY OF HAMILTON,2237.0,289.0,2258.0,73.0,37.0
7960,2020-11-21,CITY OF OTTAWA,2251.0,408.0,7364.0,366.0,27.0
7961,2020-11-21,DURHAM REGION,2230.0,404.0,3380.0,183.0,37.0
7962,2020-11-21,EASTERN ONTARIO,2258.0,54.0,675.0,37.0,5.0
7963,2020-11-21,GREY BRUCE,2233.0,52.0,197.0,0.0,5.0
7964,2020-11-21,HALDIMAND-NORFOLK,2234.0,30.0,523.0,37.0,13.0
7965,2020-11-21,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,9.0,249.0,21.0,6.0
7966,2020-11-21,HALTON REGION,2236.0,483.0,2516.0,48.0,45.0
7967,2020-11-21,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,14.0,83.0,5.0,2.0
7968,2020-11-21,HURON PERTH,5183.0,45.0,209.0,14.0,4.0
7969,2020-11-21,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,27.0,203.0,0.0,0.0
7970,2020-11-21,LAMBTON COUNTY,2242.0,16.0,359.0,25.0,1.0
7971,2020-11-21,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,9.0,416.0,53.0,0.0
7972,2020-11-21,MIDDLESEX-LONDON,2244.0,126.0,1263.0,63.0,16.0
7973,2020-11-21,NIAGARA REGION,2246.0,156.0,1711.0,82.0,18.0
7974,2020-11-21,NORTH BAY PARRY SOUND DISTRICT,2247.0,10.0,52.0,1.0,0.0
7975,2020-11-21,NORTHWESTERN,2249.0,9.0,85.0,0.0,2.0
7976,2020-11-21,OXFORD ELGIN-ST.THOMAS,4913.0,68.0,410.0,5.0,3.0
7977,2020-11-21,PEEL REGION,2253.0,3986.0,16952.0,338.0,474.0
7978,2020-11-21,PETERBOROUGH COUNTY-CITY,2255.0,24.0,160.0,4.0,3.0
7979,2020-11-21,PORCUPINE,2256.0,4.0,92.0,9.0,0.0
7980,2020-11-21,RENFREW COUNTY AND DISTRICT,2257.0,7.0,115.0,1.0,0.0
7981,2020-11-21,SIMCOE MUSKOKA DISTRICT,2260.0,196.0,1622.0,50.0,23.0
7982,2020-11-21,SUDBURY AND DISTRICT,2261.0,26.0,186.0,2.0,4.0
7983,2020-11-21,THUNDER BAY DISTRICT,2262.0,69.0,137.0,1.0,10.0
7984,2020-11-21,TIMISKAMING,2263.0,3.0,17.0,0.0,0.0
7985,2020-11-21,TORONTO,3895.0,4339.0,29644.0,1507.0,487.0
7986,2020-11-21,WATERLOO REGION,2265.0,329.0,2483.0,123.0,64.0
7987,2020-11-21,WELLINGTON-DUFFERIN-GUELPH,2266.0,135.0,985.0,37.0,28.0
7988,2020-11-21,WINDSOR-ESSEX COUNTY,2268.0,241.0,2917.0,78.0,33.0
7989,2020-11-21,YORK REGION,2270.0,1159.0,7884.0,300.0,139.0
7990,2020-11-22,ALGOMA DISTRICT,2226.0,0.0,58.0,0.0,0.0
7991,2020-11-22,BRANT COUNTY,2227.0,79.0,437.0,6.0,15.0
7992,2020-11-22,CHATHAM-KENT,2240.0,29.0,445.0,3.0,2.0
7993,2020-11-22,CITY OF HAMILTON,2237.0,321.0,2291.0,74.0,40.0
7994,2020-11-22,CITY OF OTTAWA,2251.0,370.0,7434.0,366.0,26.0
7995,2020-11-22,DURHAM REGION,2230.0,407.0,3427.0,183.0,30.0
7996,2020-11-22,EASTERN ONTARIO,2258.0,56.0,680.0,37.0,6.0
7997,2020-11-22,GREY BRUCE,2233.0,57.0,208.0,0.0,6.0
7998,2020-11-22,HALDIMAND-NORFOLK,2234.0,33.0,530.0,37.0,3.0
7999,2020-11-22,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,11.0,251.0,21.0,0.0
8000,2020-11-22,HALTON REGION,2236.0,483.0,2562.0,50.0,29.0
8001,2020-11-22,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,16.0,85.0,5.0,1.0
8002,2020-11-22,HURON PERTH,5183.0,37.0,221.0,15.0,5.0
8003,2020-11-22,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,27.0,205.0,0.0,0.0
8004,2020-11-22,LAMBTON COUNTY,2242.0,16.0,359.0,25.0,1.0
8005,2020-11-22,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,6.0,419.0,53.0,1.0
8006,2020-11-22,MIDDLESEX-LONDON,2244.0,119.0,1277.0,63.0,10.0
8007,2020-11-22,NIAGARA REGION,2246.0,161.0,1728.0,82.0,22.0
8008,2020-11-22,NORTH BAY PARRY SOUND DISTRICT,2247.0,10.0,53.0,1.0,0.0
8009,2020-11-22,NORTHWESTERN,2249.0,14.0,85.0,0.0,5.0
8010,2020-11-22,OXFORD ELGIN-ST.THOMAS,4913.0,67.0,415.0,5.0,6.0
8011,2020-11-22,PEEL REGION,2253.0,4072.0,17356.0,338.0,334.0
8012,2020-11-22,PETERBOROUGH COUNTY-CITY,2255.0,24.0,163.0,4.0,4.0
8013,2020-11-22,PORCUPINE,2256.0,4.0,93.0,9.0,0.0
8014,2020-11-22,RENFREW COUNTY AND DISTRICT,2257.0,8.0,116.0,1.0,1.0
8015,2020-11-22,SIMCOE MUSKOKA DISTRICT,2260.0,208.0,1634.0,50.0,22.0
8016,2020-11-22,SUDBURY AND DISTRICT,2261.0,18.0,195.0,2.0,3.0
8017,2020-11-22,THUNDER BAY DISTRICT,2262.0,73.0,144.0,1.0,6.0
8018,2020-11-22,TIMISKAMING,2263.0,3.0,17.0,0.0,0.0
8019,2020-11-22,TORONTO,3895.0,4337.0,30097.0,1516.0,451.0
8020,2020-11-22,WATERLOO REGION,2265.0,325.0,2541.0,123.0,67.0
8021,2020-11-22,WELLINGTON-DUFFERIN-GUELPH,2266.0,135.0,1015.0,37.0,20.0
8022,2020-11-22,WINDSOR-ESSEX COUNTY,2268.0,248.0,2939.0,78.0,38.0
8023,2020-11-22,YORK REGION,2270.0,1144.0,8028.0,301.0,165.0
8024,2020-11-23,ALGOMA DISTRICT,2226.0,0.0,58.0,0.0,1.0
8025,2020-11-23,BRANT COUNTY,2227.0,87.0,445.0,6.0,10.0
8026,2020-11-23,CHATHAM-KENT,2240.0,30.0,447.0,3.0,1.0
8027,2020-11-23,CITY OF HAMILTON,2237.0,325.0,2344.0,78.0,48.0
8028,2020-11-23,CITY OF OTTAWA,2251.0,347.0,7496.0,367.0,20.0
8029,2020-11-23,DURHAM REGION,2230.0,410.0,3465.0,183.0,30.0
8030,2020-11-23,EASTERN ONTARIO,2258.0,56.0,686.0,37.0,2.0
8031,2020-11-23,GREY BRUCE,2233.0,59.0,213.0,0.0,2.0
8032,2020-11-23,HALDIMAND-NORFOLK,2234.0,35.0,534.0,37.0,1.0
8033,2020-11-23,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,14.0,252.0,21.0,3.0
8034,2020-11-23,HALTON REGION,2236.0,493.0,2601.0,54.0,27.0
8035,2020-11-23,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,17.0,86.0,5.0,6.0
8036,2020-11-23,HURON PERTH,5183.0,35.0,227.0,16.0,2.0
8037,2020-11-23,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,17.0,215.0,0.0,1.0
8038,2020-11-23,LAMBTON COUNTY,2242.0,14.0,361.0,25.0,0.0
8039,2020-11-23,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,5.0,420.0,53.0,0.0
8040,2020-11-23,MIDDLESEX-LONDON,2244.0,118.0,1291.0,63.0,15.0
8041,2020-11-23,NIAGARA REGION,2246.0,157.0,1756.0,82.0,19.0
8042,2020-11-23,NORTH BAY PARRY SOUND DISTRICT,2247.0,11.0,53.0,1.0,2.0
8043,2020-11-23,NORTHWESTERN,2249.0,17.0,86.0,0.0,2.0
8044,2020-11-23,OXFORD ELGIN-ST.THOMAS,4913.0,64.0,427.0,5.0,9.0
8045,2020-11-23,PEEL REGION,2253.0,4127.0,17836.0,338.0,401.0
8046,2020-11-23,PETERBOROUGH COUNTY-CITY,2255.0,22.0,166.0,4.0,2.0
8047,2020-11-23,PORCUPINE,2256.0,3.0,94.0,9.0,0.0
8048,2020-11-23,RENFREW COUNTY AND DISTRICT,2257.0,11.0,116.0,1.0,2.0
8049,2020-11-23,SIMCOE MUSKOKA DISTRICT,2260.0,206.0,1661.0,50.0,35.0
8050,2020-11-23,SUDBURY AND DISTRICT,2261.0,17.0,200.0,2.0,0.0
8051,2020-11-23,THUNDER BAY DISTRICT,2262.0,86.0,147.0,1.0,15.0
8052,2020-11-23,TIMISKAMING,2263.0,3.0,17.0,0.0,0.0
8053,2020-11-23,TORONTO,3895.0,4228.0,30536.0,1522.0,418.0
8054,2020-11-23,WATERLOO REGION,2265.0,342.0,2607.0,123.0,65.0
8055,2020-11-23,WELLINGTON-DUFFERIN-GUELPH,2266.0,153.0,1027.0,37.0,17.0
8056,2020-11-23,WINDSOR-ESSEX COUNTY,2268.0,289.0,2954.0,78.0,50.0
8057,2020-11-23,YORK REGION,2270.0,1206.0,8168.0,304.0,161.0
8058,2020-11-24,ALGOMA DISTRICT,2226.0,0.0,58.0,0.0,1.0
8059,2020-11-24,BRANT COUNTY,2227.0,87.0,451.0,6.0,5.0
8060,2020-11-24,CHATHAM-KENT,2240.0,23.0,454.0,3.0,4.0
8061,2020-11-24,CITY OF HAMILTON,2237.0,296.0,2380.0,81.0,63.0
8062,2020-11-24,CITY OF OTTAWA,2251.0,323.0,7538.0,368.0,21.0
